app_id,income,dti,age,bureau_score,new_to_credit,recent_arrears,utilisation,hardship_flag,segment
1360,27204.0,0.34,42,666.0,0,0,0.695,0,Core
1361,26050.0,0.313,67,582.0,0,0,0.358,0,Core
1362,40975.0,0.05,21,591.0,1,0,0.731,0,Value
1363,16210.0,0.346,59,579.0,0,0,0.627,0,Core
1364,40203.0,0.209,24,701.0,1,0,0.358,1,Core
1365,26033.0,0.378,44,605.0,0,1,0.534,0,Core
1366,33926.0,0.166,42,749.0,0,0,0.429,0,HighRisk
1367,20041.0,0.324,43,682.0,0,0,0.627,0,Value
1368,47336.0,0.286,25,667.0,1,0,0.965,0,Core
1369,45980.0,0.356,57,634.0,0,0,0.468,0,Core
1370,41600.0,0.335,34,714.0,1,1,0.667,0,HighRisk
1371,17498.0,0.289,58,636.0,0,1,0.555,1,Core
1372,39743.0,0.136,53,626.0,0,0,0.555,0,Value
1373,34259.0,0.143,48,745.0,0,0,0.514,0,Value
1374,16952.0,0.25,36,700.0,0,0,0.361,0,Value
1375,29481.0,0.319,52,667.0,1,0,0.624,0,Core
1376,33779.0,0.247,69,715.0,0,0,0.486,0,HighRisk
1377,36121.0,0.395,66,680.0,0,1,0.351,0,Core
1378,31636.0,0.286,65,701.0,0,0,0.773,0,Core
1379,32923.0,0.204,31,635.0,0,0,0.572,0,Core
1380,49800.0,0.287,49,794.0,0,0,0.5,0,Core
1381,45666.0,0.347,40,648.0,0,0,0.845,0,Core
1382,15000.0,0.359,68,766.0,1,0,0.146,0,Value
1383,26606.0,0.545,67,670.0,0,0,0.83,0,HighRisk
1384,28068.0,0.24,63,724.0,0,0,0.356,0,Core
1385,16103.0,0.311,28,720.0,0,0,0.597,0,Value
1386,30729.0,0.371,36,743.0,0,0,0.421,0,HighRisk
1387,46031.0,0.317,55,634.0,1,0,0.347,0,Core
1388,20327.0,0.26,57,739.0,0,0,0.839,0,Value
1389,33448.0,0.134,38,782.0,1,0,0.958,0,HighRisk
1390,21579.0,0.259,27,666.0,1,1,0.501,0,Value
1391,23502.0,0.191,27,682.0,1,1,0.624,0,Core
1392,49866.0,0.113,54,651.0,1,0,0.563,0,HighRisk
1393,24590.0,0.225,43,661.0,0,0,0.931,1,Value
1394,34954.0,0.194,45,774.0,0,0,0.085,0,Core
1395,15446.0,0.39,60,625.0,0,0,0.633,0,Core
1396,57057.0,0.392,21,628.0,1,0,0.39,0,Core
1397,36715.0,0.212,57,769.0,0,0,0.032,0,Core
1398,27893.0,0.289,34,714.0,0,0,0.471,0,Core
1399,36368.0,0.097,66,797.0,0,0,0.957,0,Core
1400,18152.0,0.261,67,655.0,0,0,0.406,0,Value
1401,44976.0,0.368,45,687.0,0,1,0.724,0,Value
1402,26545.0,0.419,36,644.0,0,0,0.814,0,Core
1403,27683.0,0.234,32,688.0,0,1,0.547,0,Core
1404,25032.0,0.446,29,582.0,0,0,0.577,0,Core
1405,24265.0,0.138,69,718.0,0,0,0.172,0,Core
1406,37916.0,0.17,30,698.0,1,1,0.392,0,Value
1407,32519.0,0.405,42,677.0,0,0,0.75,0,Core
1408,37351.0,0.521,44,659.0,0,0,0.563,0,HighRisk
1409,29641.0,0.379,54,631.0,0,0,0.631,0,Core
1410,35583.0,0.315,62,720.0,0,0,0.579,0,Core
1411,25678.0,0.057,48,616.0,0,0,1.032,0,HighRisk
1412,64887.0,0.077,58,708.0,0,0,0.455,0,Core
1413,17175.0,0.336,48,794.0,0,0,0.903,0,Core
1414,46227.0,0.277,42,762.0,0,0,0.579,0,Core
1415,47991.0,0.187,28,597.0,0,0,0.923,0,Value
1416,22065.0,0.328,31,650.0,0,0,0.281,0,Core
1417,64877.0,0.334,42,703.0,0,0,0.591,0,Value
1418,42126.0,0.433,23,676.0,1,0,0.463,0,Value
1419,41769.0,0.336,36,603.0,0,0,0.581,0,HighRisk
1420,30026.0,0.467,43,701.0,0,1,0.819,0,Value
1421,27556.0,0.321,44,679.0,0,0,0.633,0,Value
1422,27631.0,0.306,60,785.0,0,0,0.818,0,Value
1423,34087.0,0.448,68,666.0,0,0,0.403,0,Core
1424,48553.0,0.203,56,744.0,0,0,0.369,1,Value
1425,31681.0,0.658,24,610.0,1,0,0.554,0,Value
1426,21612.0,0.365,41,623.0,0,0,0.541,1,Core
1427,39678.0,0.366,56,720.0,1,0,0.509,0,Value
1428,41044.0,0.383,50,740.0,0,0,0.339,0,Core
1429,37389.0,0.545,43,627.0,0,0,0.814,0,Core
1430,38597.0,0.415,42,681.0,0,0,0.47,0,Core
1431,27043.0,0.127,40,604.0,0,0,0.864,0,Core
1432,21479.0,0.488,49,670.0,0,0,0.553,0,Core
1433,21941.0,0.279,29,726.0,0,0,0.693,0,Core
1434,16774.0,0.333,46,656.0,1,0,0.673,0,Core
1435,32304.0,0.166,31,666.0,0,0,0.369,0,Core
1436,28877.0,0.383,54,618.0,0,0,0.631,0,Value
1437,25489.0,0.242,63,644.0,1,0,0.974,0,Core
1438,15000.0,0.332,45,777.0,0,1,0.605,0,HighRisk
1439,19215.0,0.286,39,684.0,0,0,0.748,0,Value
1440,44015.0,0.551,67,625.0,0,0,0.703,0,Core
1441,23562.0,0.558,53,663.0,0,0,0.618,0,Core
1442,33732.0,0.326,41,592.0,1,0,0.591,0,Core
1443,18274.0,0.328,22,624.0,1,0,0.67,0,Core
1444,49195.0,0.275,21,755.0,1,0,0.718,0,Core
1445,28271.0,0.453,31,672.0,1,0,0.253,0,Value
1446,32909.0,0.281,32,784.0,0,0,0.604,0,Value
1447,67106.0,0.269,56,675.0,0,0,0.51,0,Core
1448,50552.0,0.437,45,678.0,0,0,0.464,0,Value
1449,26708.0,0.255,69,715.0,0,0,0.835,0,Core
1450,24158.0,0.315,47,533.0,0,0,0.389,0,Value
1451,26531.0,0.13,65,691.0,0,0,0.243,0,HighRisk
1452,35542.0,0.405,48,677.0,1,0,0.725,0,Core
1453,28658.0,0.553,38,762.0,0,0,0.238,0,Value
1454,25891.0,0.407,56,733.0,0,0,0.126,0,Value
1455,49688.0,0.495,43,618.0,0,0,0.75,0,Core
1456,28568.0,0.218,34,748.0,0,0,0.585,0,Core
1457,66493.0,0.348,44,666.0,0,0,0.654,0,Value
1458,30692.0,0.207,53,630.0,0,1,0.453,1,Core
1459,55540.0,0.293,39,691.0,0,1,0.245,0,Core
1460,33694.0,0.413,55,669.0,0,0,0.289,0,Value
1461,41649.0,0.332,69,765.0,0,0,0.49,0,Core
1462,23072.0,0.15,41,699.0,0,0,0.27,0,Core
1463,22053.0,0.162,35,691.0,0,0,0.618,0,HighRisk
1464,34923.0,0.154,40,730.0,1,0,0.448,0,Core
1465,42024.0,0.379,62,740.0,1,0,0.591,0,Core
1466,30155.0,0.568,29,723.0,0,0,0.584,0,Value
1467,18954.0,0.483,68,758.0,0,0,0.635,0,Core
1468,18470.0,0.092,41,713.0,0,0,0.66,0,Value
1469,18043.0,0.491,62,689.0,0,1,0.474,0,Value
1470,16016.0,0.432,59,748.0,0,0,0.59,0,Core
1471,30894.0,0.135,59,675.0,0,0,0.602,0,Core
1472,44080.0,0.284,65,682.0,0,0,0.02,0,HighRisk
1473,29593.0,0.451,30,775.0,0,1,0.692,0,HighRisk
1474,15000.0,0.386,50,769.0,0,0,0.583,0,Core
1475,27812.0,0.163,25,680.0,1,0,0.674,0,Core
1476,28086.0,0.393,35,655.0,1,0,0.267,0,Core
1477,61920.0,0.063,22,760.0,1,0,0.481,0,HighRisk
1478,17854.0,0.293,54,724.0,0,0,0.31,0,Value
1479,25933.0,0.457,50,697.0,0,0,0.714,0,Core
1480,54017.0,0.322,57,662.0,0,0,0.241,0,HighRisk
1481,34804.0,0.26,29,698.0,0,0,0.346,0,Core
1482,36212.0,0.427,37,679.0,0,0,0.668,0,Core
1483,30949.0,0.437,54,643.0,1,1,0.412,0,Value
1484,33372.0,0.477,61,687.0,0,0,0.346,0,Core
1485,39033.0,0.425,64,695.0,1,0,0.749,0,Value
1486,22397.0,0.45,24,659.0,1,0,0.758,0,Core
1487,40430.0,0.408,40,730.0,0,1,0.709,0,Value
1488,18388.0,0.352,21,751.0,1,0,0.737,0,HighRisk
1489,33354.0,0.331,61,733.0,0,0,0.499,0,Core
1490,31652.0,0.292,27,665.0,1,0,0.505,0,Core
1491,23964.0,0.175,61,722.0,0,0,0.407,0,Value
1492,29497.0,0.205,28,684.0,0,0,0.587,0,Core
1493,23911.0,0.286,21,612.0,1,0,0.434,0,Value
1494,20433.0,0.349,64,717.0,0,1,0.455,0,Value
1495,26271.0,0.493,42,688.0,0,0,0.682,0,Core
1496,20203.0,0.315,41,823.0,0,0,0.811,0,HighRisk
1497,33289.0,0.44,52,760.0,0,0,0.638,0,Core
1498,19880.0,0.45,34,719.0,0,0,0.945,0,Core
1499,38147.0,0.292,54,694.0,0,0,0.395,0,Core
1500,19663.0,0.391,42,689.0,0,0,0.146,0,Value
1501,24387.0,0.291,34,625.0,0,0,0.707,0,HighRisk
1502,23894.0,0.479,40,584.0,0,0,0.38,0,Core
1503,47278.0,0.396,21,632.0,1,0,0.49,0,Core
1504,33376.0,0.177,35,677.0,1,0,0.161,0,Core
1505,27609.0,0.339,49,564.0,0,0,0.352,0,Value
1506,35403.0,0.518,27,650.0,1,0,0.22,0,Core
1507,15000.0,0.298,26,666.0,1,0,0.454,0,Core
1508,29287.0,0.374,53,668.0,0,0,0.463,0,Core
1509,59822.0,0.386,41,644.0,0,0,0.57,0,Core
1510,31142.0,0.196,27,661.0,1,0,0.823,0,Value
1511,30448.0,0.381,57,775.0,0,0,0.699,0,Core
1512,36021.0,0.153,58,716.0,0,0,0.193,0,Core
1513,40679.0,0.245,22,649.0,1,1,0.684,0,Core
1514,15000.0,0.449,30,676.0,0,0,0.575,0,Core
1515,16501.0,0.363,39,678.0,1,0,0.528,0,Core
1516,32004.0,0.283,56,638.0,0,0,0.545,0,Core
1517,23151.0,0.374,24,638.0,1,0,0.595,0,Core
1518,47061.0,0.313,60,736.0,0,0,0.398,0,Core
1519,26627.0,0.322,36,657.0,0,0,0.51,0,Core
1520,15107.0,0.399,27,620.0,1,0,0.81,0,Value
1521,19076.0,0.233,63,678.0,1,0,0.395,0,Core
1522,15000.0,0.325,25,686.0,1,0,0.323,0,Core
1523,27393.0,0.283,27,572.0,1,0,0.536,0,Value
1524,27835.0,0.13,67,678.0,0,0,0.301,0,Core
1525,25628.0,0.21,46,728.0,1,1,0.171,0,Core
1526,43374.0,0.508,43,705.0,0,0,0.474,0,Value
1527,45228.0,0.366,54,803.0,0,0,0.869,0,Core
1528,28011.0,0.161,51,749.0,0,0,0.542,0,HighRisk
1529,15000.0,0.135,51,760.0,0,0,0.589,0,Core
1530,36903.0,0.307,22,834.0,1,0,0.081,0,HighRisk
1531,36112.0,0.507,48,722.0,1,0,0.646,0,Value
1532,33133.0,0.298,34,689.0,0,0,0.571,0,Core
1533,41920.0,0.477,60,734.0,0,0,0.404,0,Core
1534,19778.0,0.362,45,649.0,0,0,0.59,0,Value
1535,60058.0,0.377,27,686.0,1,0,0.587,0,Core
1536,21252.0,0.16,64,644.0,1,0,0.317,0,Core
1537,38647.0,0.433,34,702.0,0,0,0.623,0,HighRisk
1538,16472.0,0.28,34,644.0,0,0,0.813,0,Value
1539,21470.0,0.424,66,642.0,1,0,0.5,0,HighRisk
1540,50551.0,0.222,58,703.0,0,1,0.359,0,Value
1541,27138.0,0.341,63,672.0,0,0,0.511,0,Value
1542,39894.0,0.362,53,574.0,0,0,0.738,0,Value
1543,32304.0,0.302,65,600.0,1,0,0.28,0,Value
1544,28660.0,0.369,26,617.0,1,0,0.677,0,HighRisk
1545,47923.0,0.288,50,631.0,0,0,0.401,0,Value
1546,27369.0,0.242,35,703.0,0,0,0.603,0,Core
1547,15942.0,0.513,40,692.0,1,0,0.426,0,Value
1548,22446.0,0.446,32,739.0,0,0,0.425,0,Core
1549,36059.0,0.229,31,721.0,0,0,0.885,0,HighRisk
1550,34147.0,0.388,42,739.0,1,0,0.24,0,Value
1551,17180.0,0.231,65,713.0,0,0,0.657,0,Value
1552,23074.0,0.178,52,692.0,0,0,0.931,0,Core
1553,24255.0,0.444,38,740.0,0,0,0.701,0,Core
1554,26163.0,0.116,42,731.0,0,0,0.257,0,Core
1555,18369.0,0.431,46,701.0,0,0,0.268,0,Value
1556,23863.0,0.29,32,750.0,0,0,0.385,0,Value
1557,23040.0,0.295,46,551.0,1,1,0.585,0,Core
1558,38950.0,0.369,55,664.0,1,0,0.6,0,Core
1559,39466.0,0.39,32,663.0,1,0,0.27,0,Core
1560,28253.0,0.221,49,743.0,0,0,0.358,0,Core
1561,25920.0,0.406,55,766.0,0,0,0.371,0,HighRisk
1562,31225.0,0.334,46,600.0,1,0,0.51,0,HighRisk
1563,22341.0,0.169,35,758.0,0,0,0.987,0,Value
1564,19903.0,0.3,48,616.0,0,0,0.345,0,Core
1565,21395.0,0.486,59,617.0,1,0,0.335,0,Core
1566,23809.0,0.521,31,667.0,1,0,0.301,0,HighRisk
1567,19787.0,0.406,49,662.0,0,0,0.69,0,HighRisk
1568,31468.0,0.177,54,594.0,1,0,0.541,0,Core
1569,38384.0,0.379,36,716.0,0,0,0.353,0,Value
1570,17060.0,0.422,39,717.0,1,0,0.47,0,Core
1571,29995.0,0.407,64,738.0,0,0,0.376,0,Core
1572,27530.0,0.414,38,656.0,0,0,0.615,0,HighRisk
1573,33508.0,0.364,50,678.0,0,0,1.141,0,HighRisk
1574,29598.0,0.311,28,678.0,0,0,0.671,0,HighRisk
1575,17876.0,0.247,66,773.0,0,1,0.53,0,Core
1576,19114.0,0.092,50,524.0,0,1,0.404,0,Core
1577,30040.0,0.361,58,627.0,0,0,0.254,0,HighRisk
1578,42620.0,0.342,50,680.0,0,0,0.711,0,Value
1579,15000.0,0.387,38,620.0,1,0,0.699,0,Core
1580,33557.0,0.159,37,666.0,0,0,0.447,0,Core
1581,45088.0,0.397,55,673.0,0,0,0.817,0,Core
1582,28182.0,0.567,63,644.0,0,0,0.555,0,Value
1583,36047.0,0.329,27,684.0,1,0,0.72,0,HighRisk
1584,23247.0,0.313,62,715.0,0,1,0.615,0,Core
1585,28516.0,0.357,61,667.0,0,0,0.511,0,Core
1586,16860.0,0.564,26,655.0,1,0,0.34,0,Core
1587,15000.0,0.197,26,671.0,1,0,0.518,0,Value
1588,41356.0,0.344,55,680.0,0,0,0.735,0,Core
1589,21063.0,0.224,62,584.0,0,0,0.438,0,Core
1590,25351.0,0.254,40,705.0,0,0,0.647,0,Value
1591,18302.0,0.314,52,655.0,1,1,0.312,0,Core
1592,18152.0,0.482,69,749.0,0,0,0.722,0,Value
1593,27978.0,0.536,36,713.0,0,0,0.619,0,Value
1594,23032.0,0.374,32,744.0,0,0,0.286,0,Core
1595,33938.0,0.275,69,624.0,0,0,0.501,0,Value
1596,34835.0,0.619,34,660.0,0,0,0.755,0,Value
1597,33266.0,0.269,44,612.0,0,0,0.273,0,Value
1598,32322.0,0.251,42,641.0,0,0,0.314,0,Value
1599,51649.0,0.107,46,749.0,0,0,0.535,0,Core
1600,20462.0,0.488,34,762.0,0,0,1.019,0,Core
1601,29166.0,0.436,54,617.0,0,0,0.402,0,Core
1602,44198.0,0.61,54,655.0,0,0,0.659,0,Core
1603,46286.0,0.153,30,676.0,0,0,0.607,0,Core
1604,18077.0,0.495,44,712.0,0,0,0.42,0,Core
1605,26653.0,0.328,23,583.0,1,0,0.585,0,Value
1606,47827.0,0.417,31,592.0,0,0,0.451,0,Core
1607,35519.0,0.122,69,707.0,0,0,0.471,0,HighRisk
1608,31836.0,0.496,45,573.0,0,0,0.185,0,Value
1609,27551.0,0.414,51,655.0,0,1,0.545,0,Core
1610,25995.0,0.315,64,689.0,0,1,0.748,0,Value
1611,32888.0,0.397,55,703.0,0,0,0.563,0,Core
1612,27219.0,0.228,59,672.0,1,0,0.79,0,HighRisk
1613,29293.0,0.25,55,660.0,0,0,0.678,0,HighRisk
1614,30562.0,0.264,45,726.0,0,0,0.537,0,Value
1615,23451.0,0.098,51,696.0,0,0,0.412,0,Value
1616,35819.0,0.423,35,644.0,0,0,0.443,0,HighRisk
1617,82453.0,0.463,64,682.0,0,0,0.226,0,Value
1618,15963.0,0.236,29,701.0,0,0,0.491,0,HighRisk
1619,33303.0,0.362,64,775.0,0,0,0.582,0,Core
1620,22787.0,0.288,64,723.0,1,0,0.927,0,HighRisk
1621,36392.0,0.359,27,747.0,1,0,0.666,0,Value
1622,30221.0,0.245,55,646.0,0,0,0.36,0,Core
1623,38818.0,0.214,69,651.0,0,0,0.233,0,HighRisk
1624,44866.0,0.446,49,667.0,0,0,0.505,0,Value
1625,31804.0,0.312,37,672.0,0,0,0.729,0,HighRisk
1626,44188.0,0.563,64,625.0,0,0,0.501,0,Core
1627,15000.0,0.326,46,750.0,0,0,0.669,0,Value
1628,51878.0,0.209,26,729.0,1,0,0.51,0,Value
1629,33903.0,0.467,33,663.0,0,0,0.708,0,Core
1630,43358.0,0.396,54,715.0,0,0,0.199,0,Value
1631,19400.0,0.407,43,692.0,0,0,0.903,0,Value
1632,22231.0,0.463,31,720.0,0,0,0.305,0,Core
1633,31291.0,0.242,60,606.0,0,0,0.725,0,Value
1634,29556.0,0.305,26,672.0,1,0,0.49,0,Core
1635,32829.0,0.299,31,677.0,0,1,0.525,0,Value
1636,43459.0,0.165,43,714.0,0,0,0.497,0,HighRisk
1637,16029.0,0.288,22,645.0,1,0,0.606,0,Core
1638,41808.0,0.48,39,543.0,0,0,0.651,0,Core
1639,29819.0,0.348,65,621.0,0,0,0.783,0,Core
1640,27686.0,0.158,67,677.0,0,0,0.86,0,Core
1641,17767.0,0.133,63,684.0,0,1,0.623,0,HighRisk
1642,35457.0,0.52,36,773.0,0,0,0.927,0,Core
1643,15000.0,0.309,24,712.0,1,0,0.57,0,Core
1644,37307.0,0.242,60,684.0,0,1,0.787,0,Core
1645,17637.0,0.287,39,678.0,0,0,0.644,0,Value
1646,30294.0,0.143,57,741.0,0,0,0.429,0,Value
1647,28518.0,0.491,26,648.0,1,0,0.59,0,Core
1648,44772.0,0.273,53,672.0,0,0,0.661,0,Core
1649,27930.0,0.484,49,620.0,1,1,0.543,0,Core
1650,23320.0,0.326,66,758.0,0,0,0.641,0,Core
1651,24902.0,0.492,25,702.0,1,0,0.74,0,Core
1652,46421.0,0.351,40,641.0,0,0,0.545,0,Value
1653,35872.0,0.422,69,674.0,1,0,0.02,0,Core
1654,25979.0,0.406,40,708.0,0,0,0.919,0,Core
1655,27371.0,0.395,53,666.0,0,0,0.485,0,Value
1656,17180.0,0.362,28,651.0,0,0,0.369,0,Value
1657,34063.0,0.292,56,644.0,1,0,0.303,0,Core
1658,16060.0,0.55,34,699.0,0,0,0.476,0,Core
1659,38682.0,0.211,49,660.0,0,0,0.426,0,Value
1660,31102.0,0.321,64,655.0,0,1,0.388,0,Core
1661,68558.0,0.322,53,607.0,0,0,0.4,0,Value
1662,20231.0,0.368,44,684.0,0,0,0.667,0,Value
1663,28683.0,0.268,30,670.0,0,0,0.997,0,HighRisk
1664,55793.0,0.358,37,662.0,0,0,0.731,0,Core
1665,45116.0,0.3,62,691.0,0,0,0.797,0,Core
1666,23303.0,0.13,31,721.0,0,0,0.467,0,HighRisk
1667,32157.0,0.321,53,719.0,0,0,0.573,0,Core
1668,29753.0,0.188,44,710.0,0,0,0.644,0,Core
1669,32816.0,0.112,36,667.0,0,0,0.405,0,Value
1670,23283.0,0.336,56,649.0,0,0,0.456,0,Core
1671,28817.0,0.379,38,623.0,0,1,0.738,0,Value
1672,16995.0,0.383,35,647.0,0,0,0.79,0,HighRisk
1673,31173.0,0.388,46,681.0,0,0,0.565,0,Value
1674,34805.0,0.088,58,637.0,0,0,0.287,0,Core
1675,27458.0,0.157,63,685.0,0,0,0.485,0,HighRisk
1676,16894.0,0.557,51,627.0,0,0,0.233,0,Value
1677,42024.0,0.194,53,589.0,0,0,0.567,0,Core
1678,33779.0,0.393,59,725.0,0,0,0.606,0,Value
1679,23061.0,0.238,34,654.0,0,0,0.49,0,Core
1680,26951.0,0.33,33,634.0,0,0,0.603,0,Core
1681,17584.0,0.244,44,620.0,1,0,0.642,0,Value
1682,20767.0,0.387,51,703.0,0,0,0.607,0,Core
1683,24631.0,0.336,52,756.0,1,0,0.286,0,Core
1684,45704.0,0.266,28,658.0,0,0,0.494,0,Value
1685,23770.0,0.194,59,668.0,0,0,0.64,0,Core
1686,37200.0,0.352,38,739.0,1,0,0.897,0,Core
1687,24627.0,0.174,63,580.0,0,0,0.49,0,Core
1688,32428.0,0.371,56,788.0,0,0,0.671,0,Value
1689,28297.0,0.635,69,814.0,0,0,0.743,0,HighRisk
1690,40359.0,0.482,51,531.0,0,0,0.507,0,Core
1691,24657.0,0.406,46,675.0,0,0,0.803,0,Value
1692,17148.0,0.31,30,640.0,1,0,0.814,1,Core
1693,18330.0,0.087,40,665.0,1,0,0.854,0,Core
1694,24682.0,0.161,63,657.0,0,0,0.651,0,Core
1695,19203.0,0.474,39,725.0,0,0,1.069,0,Core
1696,34323.0,0.225,23,674.0,1,1,0.415,0,Core
1697,25260.0,0.236,33,630.0,0,0,1.017,0,Value
1698,68262.0,0.3,50,671.0,0,0,0.719,0,Value
1699,16184.0,0.193,51,708.0,0,0,0.845,0,HighRisk
1700,31929.0,0.173,69,615.0,0,0,0.48,0,HighRisk
1701,20035.0,0.314,66,589.0,0,0,0.736,0,Core
1702,25017.0,0.213,47,790.0,1,0,0.864,0,Core
1703,31241.0,0.231,48,645.0,1,0,0.311,0,Core
1704,15000.0,0.226,60,672.0,0,0,0.514,0,Core
1705,32302.0,0.383,23,658.0,1,0,0.079,0,HighRisk
1706,57874.0,0.292,50,710.0,0,0,0.511,0,Core
1707,25369.0,0.299,44,778.0,0,0,0.37,0,Core
1708,32563.0,0.392,59,712.0,0,0,0.502,0,Core
1709,42562.0,0.303,60,596.0,0,0,1.193,0,HighRisk
1710,28074.0,0.287,53,604.0,0,0,0.928,0,Core
1711,24262.0,0.376,53,658.0,0,0,0.233,0,Value
1712,15000.0,0.4,54,665.0,0,0,0.672,0,Core
1713,37211.0,0.302,49,585.0,0,0,0.726,0,Core
1714,28578.0,0.33,32,725.0,0,0,0.476,0,Core
1715,20859.0,0.226,34,620.0,1,0,0.589,0,Value
1716,31080.0,0.217,57,762.0,0,0,0.611,0,Value
1717,24239.0,0.412,51,780.0,1,0,0.254,0,Core
1718,24712.0,0.373,32,666.0,0,0,0.323,0,Core
1719,36761.0,0.375,64,704.0,0,0,0.588,0,Core
1720,18612.0,0.354,69,612.0,0,1,0.572,0,Core
1721,42897.0,0.326,51,714.0,0,0,0.394,0,Core
1722,18230.0,0.404,32,653.0,0,0,0.375,0,Core
1723,23578.0,0.432,66,620.0,1,0,0.53,0,Value
1724,58281.0,0.429,32,664.0,0,0,0.745,0,Value
1725,44116.0,0.308,42,654.0,1,1,0.533,0,Value
1726,30766.0,0.486,63,662.0,0,0,0.907,0,Value
1727,21393.0,0.347,46,732.0,0,0,0.397,0,HighRisk
1728,24705.0,0.396,32,637.0,0,0,0.592,0,HighRisk
1729,30505.0,0.354,24,775.0,1,0,0.472,0,Core
1730,30126.0,0.35,38,607.0,0,0,0.679,0,Core
1731,28802.0,0.232,53,769.0,0,0,0.378,0,Core
1732,29413.0,0.404,56,624.0,0,0,0.974,0,HighRisk
1733,27583.0,0.661,31,680.0,0,0,0.178,0,Core
1734,17949.0,0.275,28,653.0,1,0,0.927,0,Core
1735,24815.0,0.329,55,661.0,0,0,0.57,0,Core
1736,40950.0,0.266,28,724.0,0,0,0.672,0,Value
1737,18418.0,0.261,24,762.0,1,0,0.844,0,Value
1738,27824.0,0.505,44,745.0,0,0,0.739,0,Value
1739,22317.0,0.239,48,658.0,0,0,0.389,0,Value
1740,30914.0,0.263,32,690.0,1,0,0.682,0,HighRisk
1741,25951.0,0.13,31,637.0,0,0,0.961,0,Core
1742,49866.0,0.229,32,625.0,0,0,0.355,0,HighRisk
1743,35501.0,0.115,37,617.0,0,0,1.016,0,Value
1744,18786.0,0.396,21,656.0,1,0,0.635,0,Core
1745,37606.0,0.656,21,694.0,1,0,0.455,0,HighRisk
1746,22672.0,0.276,39,575.0,1,1,0.353,0,HighRisk
1747,24296.0,0.12,21,677.0,1,0,0.501,0,Value
1748,33184.0,0.428,36,763.0,0,0,0.12,0,HighRisk
1749,25031.0,0.233,49,742.0,0,0,0.459,0,Core
1750,40640.0,0.476,22,648.0,1,0,0.492,0,Core
1751,22673.0,0.286,51,603.0,0,0,0.314,0,Core
1752,23942.0,0.244,51,705.0,0,0,0.715,0,HighRisk
1753,23630.0,0.299,49,553.0,0,0,0.502,0,Value
1754,24392.0,0.411,51,741.0,0,0,0.41,0,HighRisk
1755,43683.0,0.293,60,668.0,0,0,0.478,0,Value
1756,37052.0,0.26,24,781.0,1,0,0.628,0,Value
1757,54094.0,0.296,29,585.0,0,0,0.566,0,Core
1758,65754.0,0.167,36,730.0,0,0,0.396,0,Core
1759,20728.0,0.368,54,674.0,0,0,0.578,0,Core
1760,30475.0,0.106,63,662.0,0,1,0.539,0,Value
1761,19699.0,0.267,66,605.0,0,0,0.299,0,Core
1762,22648.0,0.411,49,713.0,0,0,0.487,0,HighRisk
1763,23848.0,0.356,41,717.0,0,0,0.677,0,Value
1764,20537.0,0.391,41,778.0,0,0,0.676,0,Core
1765,20575.0,0.312,23,735.0,1,1,0.499,0,HighRisk
1766,28268.0,0.46,43,647.0,0,1,0.699,0,Value
1767,19422.0,0.431,46,625.0,0,0,0.334,0,Value
1768,39924.0,0.374,31,605.0,0,0,0.341,0,Core
1769,21564.0,0.431,58,761.0,0,0,0.495,0,Core
1770,79487.0,0.41,60,637.0,0,0,0.879,0,Core
1771,25388.0,0.267,35,761.0,0,0,0.586,0,Core
1772,30492.0,0.159,65,709.0,0,0,0.489,0,Value
1773,18895.0,0.37,26,698.0,1,0,0.89,0,HighRisk
1774,54021.0,0.386,65,663.0,0,0,0.487,0,HighRisk
1775,43995.0,0.451,58,716.0,0,0,1.042,0,Core
1776,32989.0,0.208,31,679.0,0,0,0.438,0,HighRisk
1777,18557.0,0.211,52,660.0,0,0,0.327,0,Core
1778,32008.0,0.375,36,718.0,0,1,0.513,0,Core
1779,20080.0,0.311,60,672.0,0,0,0.495,0,Value
1780,49604.0,0.094,28,636.0,0,0,0.372,0,HighRisk
1781,39467.0,0.365,33,713.0,0,0,1.122,0,HighRisk
1782,30743.0,0.098,36,676.0,0,0,0.62,0,Value
1783,15000.0,0.207,30,707.0,1,0,0.652,0,Core
1784,21074.0,0.482,37,655.0,0,0,0.448,0,Core
1785,37825.0,0.539,50,613.0,0,0,0.423,0,Core
1786,45456.0,0.174,52,775.0,0,0,0.776,0,Value
1787,43836.0,0.28,48,765.0,0,0,0.181,0,Core
1788,17031.0,0.325,30,729.0,1,0,0.299,0,Core
1789,33042.0,0.534,30,659.0,0,0,0.496,0,Core
1790,42422.0,0.261,66,663.0,0,1,0.847,0,Value
1791,16640.0,0.263,33,756.0,1,0,0.468,0,Value
1792,29650.0,0.506,26,661.0,1,1,0.642,0,Core
1793,32723.0,0.275,43,645.0,1,0,0.556,0,Core
1794,26762.0,0.407,21,783.0,1,0,0.835,0,Value
1795,15549.0,0.143,37,677.0,0,1,0.201,0,Value
1796,26529.0,0.299,62,777.0,0,1,0.712,0,Core
1797,26514.0,0.121,34,603.0,1,1,0.506,0,Core
1798,28231.0,0.193,55,709.0,0,0,0.753,0,HighRisk
1799,24411.0,0.421,45,794.0,0,0,0.37,0,Value
1800,25462.0,0.314,38,682.0,0,0,0.555,0,Core
1801,29322.0,0.282,53,665.0,0,0,0.527,0,Value
1802,34713.0,0.23,50,616.0,0,1,0.329,0,Value
